app_no,product_no,brand_name,generic_name,strength,route,approval_date,app_type,patent_number,patent_expiry_date
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,12109196,"Jul 17, 2040"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,12364683,"Jan 12, 2043"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11998528,"Jan 12, 2043"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11890272,"Jul 17, 2040"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11786508,"Dec 29, 2037"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,10792246,"Jun 26, 2039"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11806334,"Jan 12, 2043"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11517524,"Jun 26, 2039"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11497711,"Jun 26, 2039"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11839604,"Dec 29, 2037"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11890272,"Jul 17, 2040"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,12090140,"Jan 12, 2043"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,12138247,"Jan 12, 2043"
215390,2,IGALMI,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 0.18MG BASE,"FILM;BUCCAL, SUBLINGUAL","Apr 5, 2022",N,11478422,"Jun 26, 2039"
22410,1,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 2MG BASE;EQ 0.5MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,9687454,"Aug 7, 2029"
22410,1,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 2MG BASE;EQ 0.5MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,8475832,"Mar 26, 2030"
22410,1,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 2MG BASE;EQ 0.5MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,11135216,"Aug 7, 2029"
22410,3,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 4MG BASE;EQ 1MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,9687454,"Aug 7, 2029"
22410,3,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 4MG BASE;EQ 1MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,8475832,"Mar 26, 2030"
22410,3,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 4MG BASE;EQ 1MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,11135216,"Aug 7, 2029"
22410,2,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 8MG BASE;EQ 2MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,8475832,"Mar 26, 2030"
22410,2,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 8MG BASE;EQ 2MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,9687454,"Aug 7, 2029"
22410,2,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 8MG BASE;EQ 2MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 30, 2010",N,11135216,"Aug 7, 2029"
22410,4,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 12MG BASE;EQ 3MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,8475832,"Mar 26, 2030"
22410,4,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 12MG BASE;EQ 3MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,9687454,"Aug 7, 2029"
22410,4,SUBOXONE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,EQ 12MG BASE;EQ 3MG BASE,"FILM;BUCCAL, SUBLINGUAL","Aug 10, 2012",N,11135216,"Aug 7, 2029"
211448,1,MEZOFY,ARIPIPRAZOLE,5MG,FILM;ORAL,"Apr 15, 2025",N,9694008,"Aug 7, 2033"
211448,2,MEZOFY,ARIPIPRAZOLE,10MG,FILM;ORAL,"Apr 15, 2025",N,9694008,"Aug 7, 2033"
211448,3,MEZOFY,ARIPIPRAZOLE,15MG,FILM;ORAL,"Apr 15, 2025",N,9694008,"Aug 7, 2033"
216655,1,OPIPZA,ARIPIPRAZOLE,2MG,FILM;ORAL,"Jul 22, 2024",N,11701352,"Dec 15, 2041"
216655,1,OPIPZA,ARIPIPRAZOLE,2MG,FILM;ORAL,"Jul 22, 2024",N,11331315,"Nov 3, 2040"
216655,2,OPIPZA,ARIPIPRAZOLE,5MG,FILM;ORAL,"Jul 22, 2024",N,11331315,"Nov 3, 2040"
216655,2,OPIPZA,ARIPIPRAZOLE,5MG,FILM;ORAL,"Jul 22, 2024",N,11701352,"Dec 15, 2041"
216655,3,OPIPZA,ARIPIPRAZOLE,10MG,FILM;ORAL,"Jul 22, 2024",N,11701352,"Dec 15, 2041"
216655,3,OPIPZA,ARIPIPRAZOLE,10MG,FILM;ORAL,"Jul 22, 2024",N,11331315,"Nov 3, 2040"
205394,1,RIZAFILM,RIZATRIPTAN BENZOATE,EQ 10MG BASE,FILM;ORAL,"Apr 14, 2023",N,9301948,"Jul 30, 2034"
210833,1,SYMPAZAN,CLOBAZAM,5MG,FILM;ORAL,"Nov 1, 2018",N,12403090,"Sep 5, 2039"
210833,1,SYMPAZAN,CLOBAZAM,5MG,FILM;ORAL,"Nov 1, 2018",N,12290597,"Sep 5, 2039"
210833,1,SYMPAZAN,CLOBAZAM,5MG,FILM;ORAL,"Nov 1, 2018",N,11541002,"Jan 31, 2040"
210833,2,SYMPAZAN,CLOBAZAM,10MG,FILM;ORAL,"Nov 1, 2018",N,12403090,"Sep 5, 2039"
210833,2,SYMPAZAN,CLOBAZAM,10MG,FILM;ORAL,"Nov 1, 2018",N,12290597,"Sep 5, 2039"
210833,2,SYMPAZAN,CLOBAZAM,10MG,FILM;ORAL,"Nov 1, 2018",N,11541002,"Jan 31, 2040"
210833,3,SYMPAZAN,CLOBAZAM,20MG,FILM;ORAL,"Nov 1, 2018",N,11541002,"Jan 31, 2040"
22524,1,ZUPLENZ,ONDANSETRON,4MG,FILM;ORAL,"Jul 2, 2010",N,9095577,"Jul 13, 2030"
22524,1,ZUPLENZ,ONDANSETRON,4MG,FILM;ORAL,"Jul 2, 2010",N,8580830,"Nov 23, 2029"
22524,2,ZUPLENZ,ONDANSETRON,8MG,FILM;ORAL,"Jul 2, 2010",N,8580830,"Nov 23, 2029"
22524,2,ZUPLENZ,ONDANSETRON,8MG,FILM;ORAL,"Jul 2, 2010",N,9095577,"Jul 13, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,11419769,"Dec 16, 2031"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,8414922,"Dec 16, 2031"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669021,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669019,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,8846074,"Dec 16, 2031"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,9283219,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,10420763,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,9326981,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,10449146,"Apr 19, 2036"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,10959943,"Apr 19, 2036"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,9044475,"Jun 11, 2030"
210875,1,KYNMOBI,APOMORPHINE HYDROCHLORIDE,10MG,FILM;SUBLINGUAL,"May 21, 2020",N,10821074,"Aug 7, 2029"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,11419769,"Dec 16, 2031"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,10449146,"Apr 19, 2036"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,9326981,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,9283219,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669019,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,8846074,"Dec 16, 2031"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,10420763,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669021,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,8414922,"Dec 16, 2031"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,10959943,"Apr 19, 2036"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,9044475,"Jun 11, 2030"
210875,2,KYNMOBI,APOMORPHINE HYDROCHLORIDE,15MG,FILM;SUBLINGUAL,"May 21, 2020",N,10821074,"Aug 7, 2029"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,11419769,"Dec 16, 2031"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,10420763,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669021,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669019,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,8414922,"Dec 16, 2031"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,9326981,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,8846074,"Dec 16, 2031"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,9283219,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,10449146,"Apr 19, 2036"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,10959943,"Apr 19, 2036"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,9044475,"Jun 11, 2030"
210875,3,KYNMOBI,APOMORPHINE HYDROCHLORIDE,20MG,FILM;SUBLINGUAL,"May 21, 2020",N,10821074,"Aug 7, 2029"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,11419769,"Dec 16, 2031"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,8414922,"Dec 16, 2031"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669021,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,10449146,"Apr 19, 2036"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,9326981,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,9283219,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,10420763,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669019,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,8846074,"Dec 16, 2031"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,10959943,"Apr 19, 2036"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,9044475,"Jun 11, 2030"
210875,4,KYNMOBI,APOMORPHINE HYDROCHLORIDE,25MG,FILM;SUBLINGUAL,"May 21, 2020",N,10821074,"Aug 7, 2029"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,11419769,"Dec 16, 2031"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,9326981,"Jun 11, 2030"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,9283219,"Jun 11, 2030"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,10449146,"Apr 19, 2036"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,8414922,"Dec 16, 2031"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669019,"Jun 11, 2030"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,10420763,"Jun 11, 2030"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,8846074,"Dec 16, 2031"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,9669021,"Jun 11, 2030"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,10959943,"Apr 19, 2036"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,10821074,"Aug 7, 2029"
210875,5,KYNMOBI,APOMORPHINE HYDROCHLORIDE,30MG,FILM;SUBLINGUAL,"May 21, 2020",N,9044475,"Jun 11, 2030"
212279,1,EXEM FOAM KIT,AIR POLYMER-TYPE A,10ML,FOAM;INTRAUTERINE,"Nov 7, 2019",N,9034300,"Oct 15, 2030"
212279,1,EXEM FOAM KIT,AIR POLYMER-TYPE A,10ML,FOAM;INTRAUTERINE,"Nov 7, 2019",N,9259494,"May 4, 2035"
212279,1,EXEM FOAM KIT,AIR POLYMER-TYPE A,10ML,FOAM;INTRAUTERINE,"Nov 7, 2019",N,9849199,"Feb 11, 2036"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,9907788,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11129818,"Aug 25, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11819496,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11992480,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12005051,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12310956,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12310956,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12329751,"Dec 3, 2041"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11992480,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12005051,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11129818,"Aug 25, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,9907788,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11707454,"Dec 3, 2041"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11819496,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12011437,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12016848,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12453721,"Aug 19, 2042"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12005052,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12257242,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12336983,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12220409,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12042487,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,9884050,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,10940142,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,11793796,"Jun 7, 2037"
217242,1,ZORYVE,ROFLUMILAST,0.3%,FOAM;TOPICAL,"Dec 15, 2023",N,12390453,"Jun 7, 2037"
22555,1,CYSVIEW KIT,HEXAMINOLEVULINATE HYDROCHLORIDE,100MG/VIAL,FOR SOLUTION;INTRAVESICAL,"May 28, 2010",N,10556010,"Dec 19, 2036"
22555,1,CYSVIEW KIT,HEXAMINOLEVULINATE HYDROCHLORIDE,100MG/VIAL,FOR SOLUTION;INTRAVESICAL,"May 28, 2010",N,11235168,"Jan 4, 2038"
22555,1,CYSVIEW KIT,HEXAMINOLEVULINATE HYDROCHLORIDE,100MG/VIAL,FOR SOLUTION;INTRAVESICAL,"May 28, 2010",N,11311620,"Dec 19, 2036"
22165,1,CAMBIA,DICLOFENAC POTASSIUM,50MG,FOR SOLUTION;ORAL,"Jun 17, 2009",N,8097651,"Jun 16, 2026"
22165,1,CAMBIA,DICLOFENAC POTASSIUM,50MG,FOR SOLUTION;ORAL,"Jun 17, 2009",N,7759394,"Jun 16, 2026"
22165,1,CAMBIA,DICLOFENAC POTASSIUM,50MG,FOR SOLUTION;ORAL,"Jun 17, 2009",N,8927604,"Jun 16, 2026"
22165,1,CAMBIA,DICLOFENAC POTASSIUM,50MG,FOR SOLUTION;ORAL,"Jun 17, 2009",N,9827197,"Jun 16, 2026"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8778366,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8778366,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8778366,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9968553,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9968553,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9968553,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9968553,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9968553,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8778366,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8778366,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,8568747,"Nov 6, 2032"
204308,1,EPANED KIT,ENALAPRIL MALEATE,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,FOR SOLUTION;ORAL,"Aug 13, 2013",N,9855214,"Nov 6, 2032"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,11827646,"Jan 25, 2036"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,12350273,"Oct 1, 2038"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,11534444,"Oct 4, 2038"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,9969754,"May 11, 2035"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,12122789,"Apr 15, 2041"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,11938136,"Nov 8, 2036"
213535,1,EVRYSDI,RISDIPLAM,0.75MG/ML,FOR SOLUTION;ORAL,"Aug 7, 2020",N,9586955,"Feb 8, 2033"
208910,1,FIRVANQ KIT,VANCOMYCIN HYDROCHLORIDE,EQ 25MG BASE/ML,FOR SOLUTION;ORAL,"Jan 26, 2018",N,10959947,"Mar 13, 2035"
208910,1,FIRVANQ KIT,VANCOMYCIN HYDROCHLORIDE,EQ 25MG BASE/ML,FOR SOLUTION;ORAL,"Jan 26, 2018",N,10959947,"Mar 13, 2035"
208910,1,FIRVANQ KIT,VANCOMYCIN HYDROCHLORIDE,EQ 25MG BASE/ML,FOR SOLUTION;ORAL,"Jan 26, 2018",N,10959948,"Mar 13, 2035"
208910,1,FIRVANQ KIT,VANCOMYCIN HYDROCHLORIDE,EQ 25MG BASE/ML,FOR SOLUTION;ORAL,"Jan 26, 2018",N,10959948,"Mar 13, 2035"
208910,1,FIRVANQ KIT,VANCOMYCIN HYDROCHLORIDE,EQ 25MG BASE/ML,FOR SOLUTION;ORAL,"Jan 26, 2018",N,10959949,"Mar 13, 2035"
